DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AW1,REM
01-14T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0016,1","-0022,1","99999,9",,SYN042AAXX  14211 02602 45/// /0000 11016 21022;
01-15T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0040,1","-0046,1","99999,9",,SYN042AAXX  15001 02602 45/// /3601 11040 21046;
01-15T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0059,1","-0065,1","99999,9",,SYN042AAXX  15031 02602 45/// /1801 11059 21065;
01-15T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0069,1","-0075,1","99999,9",,SYN042AAXX  15061 02602 45/// /1801 11069 21075;
01-15T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0059,1","-0065,1","99999,9",,SYN042AAXX  15091 02602 45/// /1801 11059 21065;
01-15T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0002,1","-0010,1","99999,9",,SYN042AAXX  15121 02602 45/// /0000 11002 21010;
01-15T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0033,1","-0041,1","99999,9",,SYN042AAXX  15151 02602 45/// /0000 11033 21041;
01-15T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0027,1","-0034,1","99999,9",,SYN042AAXX  15181 02602 45/// /2301 11027 21034;
01-15T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0024,1","-0031,1","99999,9",,SYN042AAXX  15211 02602 45/// /0000 11024 21031;
01-16T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0011,1","-0019,1","99999,9",,SYN042AAXX  16001 02602 45/// /1803 11011 21019;
01-16T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","99999,9",,SYN040AAXX  16031 02602 45/// /18 11006 21014;
01-16T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0000,1","-0007,1","99999,9",,SYN042AAXX  16061 02602 45/// /1803 10000 21007;
01-16T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0007,1","+0000,1","99999,9",,SYN042AAXX  16091 02602 45/// /1801 10007 20000;
01-16T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0012,1","+0005,1","99999,9",,SYN042AAXX  16121 02602 45/// /2301 10012 20005;
01-16T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0008,1","+0001,1","99999,9","61,1",SYN048AAXX  16151 02602 47/// /0902 10008 20001 740//;
01-16T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0003,1","-0004,1","99999,9","70,1",SYN048AAXX  16181 02602 47/// /0502 10003 21004 770//;
01-16T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0002,1","-0005,1","99999,9","70,1",SYN048AAXX  16211 02602 47/// /0503 10002 21005 770//;
01-17T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0002,1","-0005,1","99999,9",,SYN042AAXX  17001 02602 45/// /0503 10002 21005;
01-17T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0000,1","-0007,1","99999,9","61,1",SYN048AAXX  17031 02602 47/// /0503 10000 21007 740//;
01-17T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0000,1","-0007,1","99999,9",,SYN042AAXX  17061 02602 45/// /0503 10000 21007;
01-17T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0006,1","-0017,1","99999,9",,SYN042AAXX  17091 02602 45/// /0504 11006 21017;
01-17T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0009,1","-0027,1","99999,9",,SYN042AAXX  17121 02602 45/// /0503 11009 21027;
01-17T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0025,1","-0041,1","99999,9",,SYN042AAXX  17151 02602 45/// /0502 11025 21041;
01-17T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0046,1","-0055,1","99999,9",,SYN042AAXX  17181 02602 45/// /3604 11046 21055;
01-17T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0050,1","-0058,1","99999,9",,SYN042AAXX  17211 02602 45/// /3603 11050 21058;
01-18T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0060,1","-0069,1","99999,9",,SYN042AAXX  18001 02602 45/// /0502 11060 21069;
01-18T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0083,1","-0090,1","99999,9",,SYN042AAXX  18031 02602 45/// /0501 11083 21090;
01-18T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0092,1","-0099,1","99999,9",,SYN042AAXX  18061 02602 45/// /0000 11092 21099;
01-18T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0051,1","-0059,1","99999,9",,SYN042AAXX  18091 02602 45/// /0000 11051 21059;
01-18T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0007,1","-0021,1","99999,9",,SYN042AAXX  18121 02602 45/// /0000 11007 21021;
01-18T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0011,1","-0021,1","99999,9",,SYN042AAXX  18151 02602 45/// /1802 11011 21021;
01-18T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0018,1","-0038,1","99999,9",,SYN042AAXX  18181 02602 45/// /1803 11018 21038;
01-18T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0010,1","-0031,1","99999,9",,SYN042AAXX  18211 02602 45/// /2304 11010 21031;
01-19T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0002,1","-0008,1","99999,9","70,1",SYN048AAXX  19001 02602 47/// /1804 11002 21008 770//;
01-19T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0000,1","-0006,1","99999,9",,SYN042AAXX  19031 02602 45/// /2301 10000 21006;
01-19T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0008,1","+0002,1","99999,9",,SYN042AAXX  19061 02602 45/// /2301 10008 20002;
01-19T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0015,1","+0009,1","99999,9",,SYN042AAXX  19091 02602 45/// /3601 10015 20009;
01-19T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0007,1","-0009,1","99999,9",,SYN042AAXX  19121 02602 45/// /3201 10007 21009;
01-19T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0015,1","-0036,1","99999,9",,SYN042AAXX  19151 02602 45/// /3602 11015 21036;
01-19T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0022,1","-0049,1","99999,9",,SYN042AAXX  19181 02602 45/// /3602 11022 21049;
01-19T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0028,1","-0044,1","99999,9",,SYN042AAXX  19211 02602 45/// /3602 11028 21044;
01-20T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0028,1","-0042,1","99999,9",,SYN042AAXX  20001 02602 45/// /3602 11028 21042;
01-20T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0023,1","-0040,1","99999,9",,SYN042AAXX  20031 02602 45/// /3603 11023 21040;
01-20T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0019,1","-0043,1","99999,9",,SYN042AAXX  20061 02602 45/// /3603 11019 21043;
01-20T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0024,1","-0054,1","99999,9",,SYN042AAXX  20091 02602 45/// /3604 11024 21054;
01-20T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0026,1","-0057,1","99999,9",,SYN042AAXX  20121 02602 45/// /3604 11026 21057;
01-20T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0036,1","-0066,1","99999,9",,SYN042AAXX  20151 02602 45/// /3604 11036 21066;
01-20T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0052,1","-0088,1","99999,9",,SYN042AAXX  20181 02602 45/// /0502 11052 21088;
01-20T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0070,1","-0096,1","99999,9",,SYN042AAXX  20211 02602 45/// /0501 11070 21096;
01-21T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0098,1","-0112,1","99999,9",,SYN042AAXX  21001 02602 45/// /0000 11098 21112;
01-21T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0101,1","-0114,1","99999,9",,SYN042AAXX  21031 02602 45/// /3602 11101 21114;
01-21T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0115,1","-0127,1","99999,9",,SYN042AAXX  21061 02602 45/// /0501 11115 21127;
01-21T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0101,1","-0118,1","99999,9",,SYN042AAXX  21091 02602 45/// /3602 11101 21118;
01-21T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0078,1","-0107,1","99999,9",,SYN042AAXX  21121 02602 45/// /0502 11078 21107;
01-21T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0103,1","-0127,1","99999,9",,SYN042AAXX  21181 02602 45/// /3602 11103 21127;
01-22T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0172,1","-0185,1","99999,9",,SYN042AAXX  22001 02602 45/// /1801 11172 21185;
01-22T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0180,1","-0195,1","99999,9",,SYN042AAXX  22031 02602 45/// /1801 11180 21195;
01-22T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0179,1","-0195,1","99999,9",,SYN042AAXX  22061 02602 45/// /1801 11179 21195;
01-22T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0133,1","-0148,1","99999,9",,SYN042AAXX  22091 02602 45/// /1801 11133 21148;
01-22T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0077,1","-0137,1","99999,9",,SYN042AAXX  22121 02602 45/// /1802 11077 21137;
01-22T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0059,1","-0091,1","99999,9",,SYN042AAXX  22211 02602 45/// /1804 11059 21091;
01-23T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0051,1","-0084,1","99999,9",,SYN042AAXX  23001 02602 45/// /1804 11051 21084;
01-23T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0046,1","-0070,1","99999,9",,SYN042AAXX  23031 02602 45/// /1804 11046 21070;
01-23T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0038,1","-0063,1","99999,9",,SYN042AAXX  23091 02602 45/// /1805 11038 21063;
01-23T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0021,1","-0055,1","99999,9",,SYN042AAXX  23121 02602 45/// /1805 11021 21055;
01-23T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0023,1","-0068,1","99999,9",,SYN042AAXX  23151 02602 45/// /1804 11023 21068;
01-23T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0028,1","-0060,1","99999,9","70,1",SYN048AAXX  23181 02602 47/// /1805 11028 21060 770//;
01-23T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0027,1","-0047,1","99999,9",,SYN042AAXX  23211 02602 46/// /1804 11027 21047;
01-24T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0023,1","-0041,1","99999,9",,SYN042AAXX  24001 02602 46/// /1804 11023 21041;
01-24T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0025,1","-0035,1","99999,9",,SYN042AAXX  24031 02602 46/// /1805 11025 21035;
01-24T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0022,1","-0039,1","99999,9",,SYN042AAXX  24061 02602 46/// /1803 11022 21039;
01-24T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0017,1","-0080,1","99999,9",,SYN042AAXX  24121 02602 46/// /1804 11017 21080;
01-24T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0026,1","-0084,1","99999,9",,SYN042AAXX  24151 02602 46/// /1803 11026 21084;
01-24T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0033,1","-0076,1","99999,9",,SYN042AAXX  24181 02602 46/// /1802 11033 21076;
01-24T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0037,1","-0062,1","99999,9",,SYN042AAXX  24211 02602 46/// /1804 11037 21062;
01-25T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0043,1","-0062,1","99999,9",,SYN042AAXX  25001 02602 46/// /1804 11043 21062;
01-25T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0046,1","-0065,1","99999,9",,SYN042AAXX  25031 02602 46/// /1803 11046 21065;
01-25T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0041,1","-0052,1","99999,9",,SYN042AAXX  25091 02602 46/// /1802 11041 21052;
01-25T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0015,1","-0054,1","99999,9",,SYN042AAXX  25121 02602 46/// /2301 11015 21054;
01-25T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0043,1","-0060,1","99999,9",,SYN042AAXX  25181 02602 46/// /1801 11043 21060;
01-25T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0046,1","-0061,1","99999,9",,SYN042AAXX  25211 02602 46/// /0000 11046 21061;
01-26T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0063,1","-0071,1","99999,9",,SYN042AAXX  26001 02602 46/// /0000 11063 21071;
01-26T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0077,1","-0082,1","99999,9",,SYN042AAXX  26061 02602 46/// /0000 11077 21082;
01-26T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0047,1","-0060,1","99999,9",,SYN042AAXX  26091 02602 46/// /0000 11047 21060;
01-26T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0025,1","-0062,1","99999,9",,SYN042AAXX  26121 02602 45/// /1801 11025 21062;
01-26T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0038,1","-0073,1","99999,9",,SYN042AAXX  26151 02602 45/// /0901 11038 21073;
01-26T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0059,1","-0077,1","99999,9",,SYN042AAXX  26181 02602 45/// /0000 11059 21077;
01-27T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0056,1","-0070,1","99999,9",,SYN042AAXX  27001 02602 45/// /0000 11056 21070;
01-27T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0051,1","-0062,1","99999,9",,SYN042AAXX  27031 02602 45/// /0000 11051 21062;
01-27T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0054,1","-0065,1","99999,9",,SYN042AAXX  27061 02602 45/// /0000 11054 21065;
01-27T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0046,1","-0063,1","99999,9",,SYN042AAXX  27091 02602 45/// /0000 11046 21063;
01-27T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0063,1","-0083,1","99999,9",,SYN042AAXX  27151 02602 45/// /0000 11063 21083;
01-27T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0069,1","-0075,1","99999,9",,SYN042AAXX  27211 02602 45/// /1802 11069 21075;
01-28T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0055,1","-0061,1","99999,9",,SYN042AAXX  28001 02602 45/// /1803 11055 21061;
01-28T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0044,1","-0048,1","99999,9","70,1",SYN048AAXX  28031 02602 47/// /1802 11044 21048 770//;
01-28T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0038,1","-0041,1","99999,9","70,1",SYN048AAXX  28061 02602 47/// /1803 11038 21041 770//;
01-28T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0023,1","-0026,1","99999,9","70,1",SYN048AAXX  28091 02602 47/// /1803 11023 21026 770//;
01-28T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0010,1","-0014,1","99999,9","61,1",SYN048AAXX  28121 02602 47/// /1804 11010 21014 740//;
01-28T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0018,1","-0026,1","99999,9",,SYN042AAXX  28151 02602 45/// /1804 11018 21026;
01-28T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0021,1","-0029,1","99999,9",,SYN042AAXX  28181 02602 45/// /1804 11021 21029;
01-28T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0017,1","-0029,1","99999,9","60,1",SYN048AAXX  28211 02602 47/// /1804 11017 21029 760//;
01-29T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0016,1","-0028,1","99999,9","61,1",SYN048AAXX  29001 02602 47/// /1803 11016 21028 740//;
01-29T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0017,1","-0027,1","99999,9",,SYN042AAXX  29031 02602 45/// /1803 11017 21027;
01-29T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0016,1","-0026,1","99999,9",,SYN042AAXX  29061 02602 45/// /1803 11016 21026;
01-29T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0015,1","-0024,1","99999,9","70,1",SYN048AAXX  29091 02602 47/// /1803 11015 21024 770//;
01-29T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0023,1","-0032,1","99999,9",,SYN042AAXX  29121 02602 45/// /2302 11023 21032;
01-29T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0027,1","-0045,1","99999,9",,SYN042AAXX  29151 02602 45/// /1801 11027 21045;
01-29T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0050,1","-0058,1","99999,9",,SYN042AAXX  29181 02602 45/// /2301 11050 21058;
01-29T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0052,1","-0062,1","99999,9",,SYN042AAXX  29211 02602 45/// /1801 11052 21062;
