DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,AW1,MW1,REM,EQD
11-30T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0056,1","+0047,1","99999,9",,,SYN042AAXX  30151 02602 45/// /1804 10056 20047;,
11-30T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0057,1","+0045,1","99999,9",,,SYN042AAXX  30181 02602 45/// /1805 10057 20045;,
11-30T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0058,1","+0043,1","99999,9",,,SYN042AAXX  30211 02602 45/// /1805 10058 20043;,
12-01T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0057,1","+0043,1","99999,9",,,SYN042AAXX  01001 02602 45/// /1804 10057 20043;,
12-01T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0055,1","+0040,1","99999,9",,,SYN042AAXX  01031 02602 45/// /1803 10055 20040;,
12-01T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0060,1","+0043,1","99999,9",,,SYN042AAXX  01061 02602 45/// /1802 10060 20043;,
12-01T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0064,1","+0049,1","99999,9",,,SYN042AAXX  01091 02602 45/// /1801 10064 20049;,
12-01T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0069,1","+0049,1","99999,9",,,SYN042AAXX  01121 02602 45/// /2301 10069 20049;,
12-01T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0065,1","+0048,1","99999,9",,,SYN042AAXX  01151 02602 45/// /2302 10065 20048;,
12-01T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0066,1","+0050,1","99999,9",,,SYN042AAXX  01181 02602 45/// /2701 10066 20050;,
12-01T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0061,1","+0050,1","99999,9",,,SYN042AAXX  01211 02602 45/// /2301 10061 20050;,
12-02T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0064,1","+0053,1","99999,9",,,SYN042AAXX  02001 02602 45/// /0000 10064 20053;,
12-02T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0065,1","+0049,1","99999,9",,,SYN042AAXX  02031 02602 45/// /0000 10065 20049;,
12-02T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0065,1","+0052,1","99999,9",,,SYN042AAXX  02061 02602 45/// /0000 10065 20052;,
12-02T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0067,1","+0053,1","99999,9",,,SYN042AAXX  02091 02602 45/// /2301 10067 20053;,
12-02T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0056,1","+0045,1","99999,9",,,SYN042AAXX  02181 02602 45/// /0901 10056 20045;,
12-02T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0053,1","+0041,1","99999,9",,,SYN042AAXX  02211 02602 45/// /0901 10053 20041;,
12-03T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0051,1","+0041,1","99999,9",,,SYN042AAXX  03001 02602 45/// /0502 10051 20041;,
12-03T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0049,1","+0041,1","99999,9",,,SYN042AAXX  03031 02602 45/// /0501 10049 20041;,
12-03T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"090,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0046,1","+0033,1","99999,9",,,SYN042AAXX  03061 02602 45/// /0902 10046 20033;,
12-03T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0046,1","+0036,1","99999,9",,,SYN042AAXX  03091 02602 45/// /0501 10046 20036;,
12-03T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0045,1","+0035,1","99999,9",,,SYN042AAXX  03121 02602 45/// /0501 10045 20035;,
12-03T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0046,1","+0035,1","99999,9",,,SYN042AAXX  03151 02602 45/// /0501 10046 20035;,
12-03T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"050,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0041,1","+0030,1","99999,9",,,SYN042AAXX  03181 02602 45/// /0501 10041 20030;,
12-04T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0031,1","+0024,1","99999,9",,,SYN042AAXX  04001 02602 45/// /0000 10031 20024;,
12-04T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0028,1","+0020,1","99999,9",,,SYN042AAXX  04031 02602 45/// /0000 10028 20020;,
12-04T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0027,1","+0019,1","99999,9",,,SYN042AAXX  04061 02602 45/// /0000 10027 20019;,
12-04T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0031,1","+0023,1","99999,9",,,SYN042AAXX  04091 02602 45/// /0000 10031 20023;,
12-04T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0043,1","+0035,1","99999,9",,,SYN042AAXX  04121 02602 45/// /0000 10043 20035;,
12-04T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0048,1","+0040,1","99999,9",,,SYN042AAXX  04151 02602 45/// /2301 10048 20040;,
12-04T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0054,1","+0046,1","99999,9",,,SYN042AAXX  04181 02602 45/// /2302 10054 20046;,
12-04T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0058,1","+0050,1","99999,9",,,SYN042AAXX  04211 02602 45/// /2302 10058 20050;,
12-05T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0068,1","+0060,1","99999,9",,,SYN042AAXX  05001 02602 45/// /2701 10068 20060;,
12-05T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0069,1","+0061,1","99999,9",,,SYN042AAXX  05031 02602 45/// /3601 10069 20061;,
12-05T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0063,1","+0055,1","99999,9",,,SYN042AAXX  05061 02602 45/// /3601 10063 20055;,
12-05T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0060,1","+0052,1","99999,9",,,SYN042AAXX  05091 02602 45/// /0000 10060 20052;,
12-05T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0075,1","+0059,1","99999,9",,,SYN042AAXX  05121 02602 45/// /3601 10075 20059;,
12-05T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0047,1","+0036,1","99999,9","61,1",,SYN048AAXX  05151 02602 47/// /0000 10047 20036 740//;,
12-05T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0075,1","+0067,1","99999,9",,,SYN042AAXX  05181 02602 45/// /2701 10075 20067;,
12-05T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0076,1","+0066,1","99999,9",,,SYN042AAXX  05211 02602 45/// /3202 10076 20066;,
12-06T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0043,1","-0001,1","99999,9",,,SYN042AAXX  06001 02602 45/// /3603 10043 21001;,
12-06T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0018,1","-0105,1","99999,9",,,SYN042AAXX  06031 02602 45/// /3605 10018 21105;,
12-06T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0003,1","-0106,1","99999,9",,,SYN042AAXX  06061 02602 45/// /3604 10003 21106;,
12-06T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0009,1","-0041,1","99999,9",,,SYN042AAXX  06091 02602 45/// /3602 10009 21041;,
12-06T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0017,1","-0053,1","99999,9",,,SYN042AAXX  06121 02602 45/// /3604 10017 21053;,
12-06T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0002,1","-0083,1","99999,9",,,SYN042AAXX  06151 02602 45/// /3605 11002 21083;,
12-06T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0010,1","-0079,1","99999,9",,,SYN042AAXX  06181 02602 45/// /3603 11010 21079;,
12-06T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0019,1","-0076,1","99999,9",,,SYN042AAXX  06211 02602 45/// /3602 11019 21076;,
12-07T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0036,1","-0090,1","99999,9",,,SYN042AAXX  07001 02602 45/// /3601 11036 21090;,
12-07T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0072,1","-0082,1","99999,9",,,SYN042AAXX  07031 02602 45/// /2301 11072 21082;,
12-07T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0069,1","-0077,1","99999,9",,,SYN042AAXX  07061 02602 45/// /2301 11069 21077;,
12-07T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0001,1","-0036,1","99999,9",,,SYN042AAXX  07091 02602 45/// /1801 10001 21036;,
12-07T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0029,1","-0008,1","99999,9",,,SYN042AAXX  07121 02602 45/// /2301 10029 21008;,
12-07T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0036,1","+0014,1","99999,9",,,SYN042AAXX  07151 02602 45/// /2701 10036 20014;,
12-07T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0043,1","+0029,1","99999,9",,,SYN042AAXX  07181 02602 45/// /2701 10043 20029;,
12-07T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0050,1","+0035,1","99999,9",,,SYN042AAXX  07211 02602 45/// /2701 10050 20035;,
12-08T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0053,1","+0039,1","99999,9",,,SYN042AAXX  08001 02602 45/// /3201 10053 20039;,
12-08T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0058,1","+0045,1","99999,9",,,SYN042AAXX  08031 02602 45/// /3201 10058 20045;,
12-08T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"320,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0059,1","+0047,1","99999,9",,,SYN042AAXX  08061 02602 45/// /3201 10059 20047;,
12-08T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0064,1","+0055,1","99999,9",,,SYN042AAXX  08091 02602 45/// /0000 10064 20055;,
12-08T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0070,1","+0060,1","99999,9",,,SYN042AAXX  08121 02602 45/// /0000 10070 20060;,
12-08T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"270,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0064,1","+0057,1","99999,9",,,SYN042AAXX  08151 02602 45/// /2701 10064 20057;,
12-08T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0061,1","+0054,1","99999,9",,,SYN042AAXX  08181 02602 45/// /0000 10061 20054;,
12-08T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0058,1","+0051,1","99999,9",,,SYN042AAXX  08211 02602 45/// /0000 10058 20051;,
12-09T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0050,1","+0043,1","99999,9",,,SYN042AAXX  09001 02602 45/// /0000 10050 20043;,
12-09T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0047,1","+0038,1","99999,9",,,SYN042AAXX  09031 02602 45/// /0000 10047 20038;,
12-09T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0046,1","+0037,1","99999,9",,,SYN042AAXX  09061 02602 45/// /0000 10046 20037;,
12-09T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0048,1","+0041,1","99999,9",,,SYN042AAXX  09091 02602 45/// /0000 10048 20041;,
12-09T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0042,1","+0035,1","99999,9",,,SYN042AAXX  09121 02602 45/// /2301 10042 20035;,
12-09T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0036,1","+0029,1","99999,9",,,SYN042AAXX  09151 02602 45/// /2301 10036 20029;,
12-09T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0031,1","+0024,1","99999,9",,,SYN042AAXX  09181 02602 45/// /1801 10031 20024;,
12-09T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0017,1","+0005,1","99999,9",,,SYN042AAXX  09211 02602 45/// /1803 10017 20005;,
12-10T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0017,1","+0005,1","99999,9",,,SYN042AAXX  10001 02602 45/// /1803 10017 20005;,
12-10T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0010,1","+0000,1","99999,9",,,SYN042AAXX  10031 02602 45/// /1803 10010 20000;,
12-10T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0001,1","-0007,1","99999,9",,,SYN042AAXX  10061 02602 45/// /1802 10001 21007;,
12-10T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0009,1","+0001,1","99999,9",,,SYN042AAXX  10091 02602 45/// /2302 10009 20001;,
12-10T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0014,1","+0006,1","99999,9",,,SYN042AAXX  10121 02602 45/// /1805 10014 20006;,
12-10T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0022,1","+0012,1","99999,9",,,SYN042AAXX  10151 02602 45/// /1802 10022 20012;,
12-10T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0021,1","-0003,1","99999,9",,,SYN042AAXX  10181 02602 45/// /1804 10021 21003;,
12-10T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","+0025,1","+0001,1","99999,9",,,SYN042AAXX  10211 02602 45/// /1806 10025 20001;,
12-11T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0007,1","-0005,1","99999,9",,,SYN042AAXX  11001 02602 45/// /1802 10007 21005;,
12-11T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0000,1","-0010,1","99999,9",,,SYN042AAXX  11031 02602 45/// /2302 10000 21010;,
12-11T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0000,1","-0009,1","99999,9",,,SYN042AAXX  11061 02602 45/// /1803 10000 21009;,
12-11T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0013,1","+0006,1","99999,9",,,SYN042AAXX  11091 02602 45/// /2303 10013 20006;,
12-11T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0030,1","+0023,1","99999,9",,,SYN042AAXX  11121 02602 45/// /1803 10030 20023;,
12-11T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0039,1","+0032,1","99999,9","60,1",,SYN048AAXX  11151 02602 47/// /1803 10039 20032 760//;,
12-11T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0040,1","+0033,1","99999,9","60,1",,SYN048AAXX  11181 02602 47/// /1803 10040 20033 760//;,
12-11T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0036,1","+0029,1","99999,9","60,1",,SYN048AAXX  11211 02602 47/// /2304 10036 20029 760//;,
12-12T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0038,1","+0030,1","99999,9",,,SYN042AAXX  12001 02602 45/// /0000 10038 20030;,
12-12T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0029,1","+0022,1","99999,9",,,SYN042AAXX  12031 02602 45/// /3601 10029 20022;,
12-12T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0020,1","+0013,1","99999,9",,,SYN042AAXX  12061 02602 45/// /3601 10020 20013;,
12-12T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0031,1","+0013,1","99999,9",,,SYN042AAXX  12091 02602 45/// /0000 10031 20013;,
12-12T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"360,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0030,1","-0035,1","99999,9",,,SYN042AAXX  12121 02602 45/// /3601 10030 21035;,
12-12T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0014,1","-0023,1","99999,9",,,SYN042AAXX  12151 02602 45/// /0000 11014 21023;,
12-12T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,N,1","-0018,1","-0026,1","99999,9",,,SYN042AAXX  12181 02602 45/// /0000 11018 21026;,
12-12T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0001,1","-0010,1","99999,9",,,SYN042AAXX  12211 02602 45/// /2302 10001 21010;,
12-13T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0012,1","-0002,1","99999,9",,,SYN042AAXX  13001 02602 45/// /1804 10012 21002;,
12-13T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0023,1","-0001,1","99999,9",,,SYN042AAXX  13031 02602 45/// /1805 10023 21001;,
12-13T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0005,1","-0003,1","99999,9","70,1",,SYN048AAXX  13061 02602 47/// /1805 10005 21003 770//;,
12-13T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0005,1","-0002,1","99999,9","61,1",,SYN048AAXX  13091 02602 47/// /1803 10005 21002 740//;,
12-13T12:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0021,1","+0015,1","99999,9",,,SYN042AAXX  13121 02602 45/// /2303 10021 20015;,
12-13T15:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"180,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0037,1","+0030,1","99999,9","60,1",,SYN048AAXX  13151 02602 47/// /1802 10037 20030 760//;,
12-13T18:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0062,1","+0055,1","99999,9",,,SYN042AAXX  13181 02602 45/// /2301 10062 20055;,
12-13T21:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0064,1","+0057,1","99999,9",,,SYN042AAXX  13211 02602 45/// /2301 10064 20057;,
12-14T00:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0063,1","+0056,1","99999,9",,,SYN042AAXX  14001 02602 45/// /2301 10063 20056;,
12-14T03:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0059,1","+0052,1","99999,9","60,1",,SYN048AAXX  14031 02602 47/// /2301 10059 20052 760//;,
12-14T06:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0056,1","+0049,1","99999,9",,,SYN042AAXX  14061 02602 45/// /2301 10056 20049;,
12-14T09:00:00,4,56.4,12.95,140.0,"HALLANDSASEN, SW",FM-12,99999,V020,"230,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0050,1","+0043,1","99999,9",,,SYN042AAXX  14091 02602 45/// /2301 10050 20043;,
