DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP,MA1,REM,EQD
01-16T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0020,1","+9999,9","99999,9","99999,9,09605,1",SYN054AAXX  16041 89266 46/// /1807 11020 39605 4//// 5////;,
01-16T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0019,1","+9999,9","99999,9","99999,9,09603,1",SYN054AAXX  16051 89266 46/// /1809 11019 39603 4//// 5////;,
01-16T06:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0100,1","99999,9,9,N","999999,9,N,1","-0019,1","+9999,9","99999,9","99999,9,09605,1",SYN054AAXX  16061 89266 46/// /1910 11019 39605 4//// 5////;,
01-16T07:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0019,1","+9999,9","99999,9","99999,9,09605,1",SYN054AAXX  16071 89266 46/// /1809 11019 39605 4//// 5////;,
01-16T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0020,1","+9999,9","99999,9","99999,9,09608,1",SYN054AAXX  16081 89266 46/// /1809 11020 39608 4//// 5////;,
01-16T10:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09611,1",SYN054AAXX  16101 89266 46/// /1809 11014 39611 4//// 5////;,
01-16T12:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0009,1","+9999,9","99999,9","99999,9,09615,1",SYN054AAXX  16121 89266 46/// /1808 11009 39615 4//// 5////;,
01-16T13:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9",,SYN048AAXX  1613/ 89266 46/// ///// 11006 4//// 5////;,
01-16T15:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9",,SYN048AAXX  1615/ 89266 46/// ///// 11008 4//// 5////;,
01-16T16:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9",,SYN048AAXX  16161 89266 46/// /1708 11006 4//// 5////;,
01-16T18:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09622,1",SYN054AAXX  16181 89266 46/// /1708 11006 39622 4//// 5////;,
01-16T20:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09630,1",SYN054AAXX  16201 89266 46/// /1706 11006 39630 4//// 5////;,
01-16T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09635,1",SYN054AAXX  16211 89266 46/// /1706 11006 39635 4//// 5////;,
01-16T22:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09637,1",SYN054AAXX  16221 89266 46/// /1706 11006 39637 4//// 5////;,
01-16T23:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9","99999,9,09639,1",SYN054AAXX  16231 89266 46/// /1606 11008 39639 4//// 5////;,
01-17T00:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0009,1","+9999,9","99999,9","99999,9,09641,1",SYN054AAXX  17001 89266 46/// /1604 11009 39641 4//// 5////;,
01-17T01:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9","99999,9,09643,1",SYN054AAXX  17011 89266 46/// /1606 11008 39643 4//// 5////;,
01-17T03:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0013,1","+9999,9","99999,9","99999,9,09649,1",SYN054AAXX  17031 89266 46/// /1705 11013 39649 4//// 5////;,
01-17T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09647,1",SYN054AAXX  17041 89266 46/// /1706 11014 39647 4//// 5////;,
01-17T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09648,1",SYN054AAXX  17051 89266 46/// /1807 11014 39648 4//// 5////;,
01-17T06:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09653,1",SYN054AAXX  17061 89266 46/// /1705 11014 39653 4//// 5////;,
01-17T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09657,1",SYN054AAXX  17081 89266 46/// /1805 11011 39657 4//// 5////;,
01-17T09:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9",,SYN048AAXX  1709/ 89266 46/// ///// 11008 4//// 5////;,
01-17T10:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9","99999,9,09665,1",SYN054AAXX  17101 89266 46/// /1705 11008 39665 4//// 5////;,
01-17T11:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0001,1","+9999,9","99999,9","99999,9,09671,1",SYN054AAXX  17111 89266 46/// /1604 11001 39671 4//// 5////;,
01-17T13:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0006,1","+9999,9","99999,9",,SYN048AAXX  17131 89266 46/// ///03 10006 4//// 5////;,
01-17T15:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"150,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0018,1","+9999,9","99999,9","99999,9,09686,1",SYN054AAXX  17151 89266 46/// /1502 10018 39686 4//// 5////;,
01-17T16:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"130,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0021,1","+9999,9","99999,9","99999,9,09691,1",SYN054AAXX  17161 89266 46/// /1302 10021 39691 4//// 5////;,
01-17T18:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"140,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0034,1","+9999,9","99999,9","99999,9,09698,1",SYN054AAXX  17181 89266 46/// /1401 10034 39698 4//// 5////;,
01-17T20:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"150,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0019,1","+9999,9","99999,9","99999,9,09704,1",SYN054AAXX  17201 89266 46/// /1502 10019 39704 4//// 5////;,
01-17T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0004,1","+9999,9","99999,9","99999,9,09708,1",SYN054AAXX  17211 89266 46/// /1704 10004 39708 4//// 5////;,
01-17T22:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0050,1","99999,9,9,N","999999,9,N,1","+0001,1","+9999,9","99999,9","99999,9,09710,1",SYN054AAXX  17221 89266 46/// /1705 10001 39710 4//// 5////;,
01-17T23:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09714,1",SYN054AAXX  17231 89266 46/// /1604 11006 39714 4//// 5////;,
01-18T01:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09716,1",SYN054AAXX  18011 89266 46/// /1707 11011 39716 4//// 5////;,
01-18T02:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0013,1","+9999,9","99999,9","99999,9,09715,1",SYN054AAXX  18021 89266 46/// /1807 11013 39715 4//// 5////;,
01-18T03:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0013,1","+9999,9","99999,9","99999,9,09716,1",SYN054AAXX  18031 89266 46/// /1705 11013 39716 4//// 5////;,
01-18T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09716,1",SYN054AAXX  18041 89266 46/// /1607 11014 39716 4//// 5////;,
01-18T06:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09713,1",SYN054AAXX  18061 89266 46/// /1707 11014 39713 4//// 5////;,
01-18T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09712,1",SYN054AAXX  18081 89266 46/// /1807 11014 39712 4//// 5////;,
01-18T09:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","99999,9",,SYN042AAXX  1809/ 89266 46/// ///// 4//// 5////;,
01-18T11:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09713,1",SYN054AAXX  18111 89266 46/// /1808 11014 39713 4//// 5////;,
01-18T13:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09713,1",SYN054AAXX  18131 89266 46/// /1807 11011 39713 4//// 5////;,
01-18T14:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0010,1","+9999,9","99999,9","99999,9,09712,1",SYN054AAXX  18141 89266 46/// /1807 11010 39712 4//// 5////;,
01-18T16:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0005,1","+9999,9","99999,9",,SYN048AAXX  1816/ 89266 46/// ///// 11005 4//// 5////;,
01-18T18:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0005,1","+9999,9","99999,9","99999,9,09719,1",SYN054AAXX  18181 89266 46/// /1806 11005 39719 4//// 5////;,
01-18T20:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0010,1","+9999,9","99999,9","99999,9,09722,1",SYN054AAXX  18201 89266 46/// /1705 11010 39722 4//// 5////;,
01-18T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0013,1","+9999,9","99999,9","99999,9,09724,1",SYN054AAXX  18211 89266 46/// /1806 11013 39724 4//// 5////;,
01-18T23:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0018,1","+9999,9","99999,9","99999,9,09726,1",SYN054AAXX  18231 89266 46/// /1806 11018 39726 4//// 5////;,
01-19T01:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0020,1","+9999,9","99999,9","99999,9,09729,1",SYN054AAXX  19011 89266 46/// /1706 11020 39729 4//// 5////;,
01-19T02:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0024,1","+9999,9","99999,9",,SYN048AAXX  1902/ 89266 46/// ///// 11024 4//// 5////;,
01-19T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0025,1","+9999,9","99999,9","99999,9,09737,1",SYN054AAXX  19041 89266 46/// /1805 11025 39737 4//// 5////;,
01-19T06:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0040,1","99999,9,9,N","999999,9,N,1","-0025,1","+9999,9","99999,9","99999,9,09738,1",SYN054AAXX  19061 89266 46/// /1804 11025 39738 4//// 5////;,
01-19T09:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09747,1",SYN054AAXX  19091 89266 46/// /1903 11014 39747 4//// 5////;,
01-19T11:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0008,1","+9999,9","99999,9","99999,9,09748,1",SYN054AAXX  19111 89266 46/// /1803 11008 39748 4//// 5////;,
01-19T12:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0001,1","+9999,9","99999,9",,SYN048AAXX  1912/ 89266 46/// ///// 11001 4//// 5////;,
01-19T14:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0013,1","+9999,9","99999,9",,SYN048AAXX  1914/ 89266 46/// ///// 10013 4//// 5////;,
01-19T16:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0054,1","+9999,9","99999,9","99999,9,09757,1",SYN054AAXX  19161 89266 46/// /1901 10054 39757 4//// 5////;,
01-19T17:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0035,1","+9999,9","99999,9","99999,9,09759,1",SYN054AAXX  19171 89266 46/// /1702 10035 39759 4//// 5////;,
01-19T19:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"140,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0019,1","+9999,9","99999,9","99999,9,09761,1",SYN054AAXX  19191 89266 46/// /1402 10019 39761 4//// 5////;,
01-19T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"120,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0016,1","+9999,9","99999,9","99999,9,09764,1",SYN054AAXX  19211 89266 46/// /1201 10016 39764 4//// 5////;,
01-19T23:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0016,1","+9999,9","99999,9","99999,9,09765,1",SYN054AAXX  19231 89266 46/// /1601 10016 39765 4//// 5////;,
01-20T00:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"140,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0006,1","+9999,9","99999,9","99999,9,09766,1",SYN054AAXX  20001 89266 46/// /1401 11006 39766 4//// 5////;,
01-20T02:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"140,1,N,0020,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09769,1",SYN054AAXX  20021 89266 46/// /1402 11011 39769 4//// 5////;,
01-20T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"160,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09770,1",SYN054AAXX  20041 89266 46/// /1603 11014 39770 4//// 5////;,
01-20T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9",,SYN048AAXX  20051 89266 46/// ///03 11014 4//// 5////;,
01-20T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0018,1","+9999,9","99999,9","99999,9,09775,1",SYN054AAXX  20081 89266 46/// /1706 11018 39775 4//// 5////;,
01-20T09:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0018,1","+9999,9","99999,9","99999,9,09774,1",SYN054AAXX  20091 89266 46/// /1807 11018 39774 4//// 5////;,
01-20T10:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0018,1","+9999,9","99999,9","99999,9,09778,1",SYN054AAXX  20101 89266 46/// /1706 11018 39778 4//// 5////;,
01-20T11:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0018,1","+9999,9","99999,9","99999,9,09779,1",SYN054AAXX  20111 89266 46/// /1708 11018 39779 4//// 5////;,
01-20T12:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0015,1","+9999,9","99999,9","99999,9,09779,1",SYN054AAXX  20121 89266 46/// /1806 11015 39779 4//// 5////;,
01-20T14:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09781,1",SYN054AAXX  20141 89266 46/// /1809 11014 39781 4//// 5////;,
01-20T16:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"170,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0014,1","+9999,9","99999,9","99999,9,09783,1",SYN054AAXX  20161 89266 46/// /1709 11014 39783 4//// 5////;,
01-20T17:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09784,1",SYN054AAXX  20171 89266 46/// /1807 11011 39784 4//// 5////;,
01-20T19:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0010,1","+9999,9","99999,9","99999,9,09784,1",SYN054AAXX  20191 89266 46/// /1807 11010 39784 4//// 5////;,
01-20T20:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0011,1","+9999,9","99999,9","99999,9,09786,1",SYN054AAXX  20201 89266 46/// /1808 11011 39786 4//// 5////;,
01-20T21:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+9999,9","+9999,9","99999,9",,SYN042AAXX  2021/ 89266 46/// ///// 4//// 5////;,
01-20T22:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0021,1","+9999,9","99999,9","99999,9,09788,1",SYN054AAXX  20221 89266 46/// /1808 11021 39788 4//// 5////;,
01-21T00:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0030,1","+9999,9","99999,9","99999,9,09785,1",SYN054AAXX  21001 89266 46/// /1806 11030 39785 4//// 5////;,
01-21T02:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0035,1","+9999,9","99999,9","99999,9,09782,1",SYN054AAXX  21021 89266 46/// /1806 11035 39782 4//// 5////;,
01-21T03:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0040,1","+9999,9","99999,9","99999,9,09779,1",SYN054AAXX  2103/ 89266 46/// ///// 11040 39779 4//// 5////;,
01-21T04:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0040,1","+9999,9","99999,9","99999,9,09779,1",SYN054AAXX  21041 89266 46/// /1808 11040 39779 4//// 5////;,
01-21T05:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0046,1","+9999,9","99999,9",,SYN048AAXX  2105/ 89266 46/// ///// 11046 4//// 5////;,
01-21T07:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0046,1","+9999,9","99999,9","99999,9,09776,1",SYN054AAXX  21071 89266 46/// /1807 11046 39776 4//// 5////;,
01-21T08:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"190,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0046,1","+9999,9","99999,9","99999,9,09774,1",SYN054AAXX  21081 89266 46/// /1905 11046 39774 4//// 5////;,
01-21T09:00:00,4,-72.2,-60.1666666,115.0,"UNIVERSITY WI ID 8902 BUTLER ISLAND, AY",FM-12,99999,V020,"180,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0046,1","+9999,9","99999,9","99999,9,09773,1",SYN054AAXX  21091 89266 46/// /1807 11046 39773 4//// 5////;,
